date,co,no,no2,o3,so2,pm2_5,pm10,nh3
2021-01-23 07:00:00,313.76,2.26,16.11,3.49,1.55,4.81,9.19,14.95
2021-01-23 08:00:00,447.27,13.19,18.51,0.24,2.44,5.48,10.56,15.2
2021-01-23 09:00:00,614.17,28.16,18.17,2.19,3.37,6.43,12.27,16.47
2021-01-23 10:00:00,303.75,5.53,11.82,22.35,1.67,3.52,5.6,9.75
2021-01-23 11:00:00,267.03,4.19,8.82,32.9,1.54,3.45,5.28,9.25
2021-01-23 12:00:00,253.68,3.07,6.6,45.78,1.49,4.01,5.75,9.75
2021-01-23 13:00:00,175.24,0.31,0.99,64.37,0.45,3.19,3.58,2.28
2021-01-23 14:00:00,166.89,0.14,0.57,67.23,0.44,3.01,3.28,1.43
2021-01-23 15:00:00,165.22,0.12,0.54,67.95,0.48,2.77,3.01,1.14
2021-01-23 16:00:00,165.22,0.12,0.74,68.67,0.47,2.61,2.86,1.0
2021-01-23 17:00:00,170.23,0.13,1.37,69.38,0.5,2.51,2.76,1.08
2021-01-23 18:00:00,175.24,0.06,2.08,69.38,0.6,2.37,2.68,1.17
2021-01-23 19:00:00,193.6,0.0,4.33,65.8,0.92,2.4,2.98,2.19
2021-01-23 20:00:00,206.95,0.0,5.66,61.51,1.25,2.47,3.39,3.42
2021-01-23 21:00:00,208.62,0.0,5.4,59.37,1.45,2.46,3.5,4.24
2021-01-23 22:00:00,236.99,0.0,8.65,49.35,1.97,2.84,4.32,6.65
2021-01-23 23:00:00,290.39,0.01,14.57,34.69,2.5,3.49,5.68,9.88
2021-01-24 00:00:00,323.77,0.03,18.17,25.03,2.3,3.84,6.53,12.03
2021-01-24 01:00:00,320.44,0.03,17.65,20.39,1.94,4.24,7.48,14.19
2021-01-24 02:00:00,293.73,0.02,14.22,19.31,1.61,5.22,8.93,15.45
2021-01-24 03:00:00,273.71,0.01,10.97,21.1,1.34,6.83,10.8,15.2
2021-01-24 04:00:00,267.03,0.01,9.6,21.99,1.18,8.39,12.54,15.33
2021-01-24 05:00:00,270.37,0.02,9.34,22.17,1.0,9.63,13.78,14.69
2021-01-24 06:00:00,283.72,0.04,10.2,21.99,0.97,10.88,14.86,13.43
2021-01-24 07:00:00,333.79,0.25,15.77,16.81,1.49,12.41,16.5,12.41
2021-01-24 08:00:00,447.27,2.77,26.39,5.45,2.35,13.71,18.21,12.41
2021-01-24 09:00:00,547.41,11.06,24.33,10.46,3.13,14.49,19.17,12.79
2021-01-24 10:00:00,370.5,4.36,10.45,39.7,2.83,13.49,16.32,9.5
2021-01-24 11:00:00,340.46,2.71,6.94,60.08,2.59,14.09,16.6,9.12
2021-01-24 12:00:00,303.75,1.15,3.86,81.54,2.12,13.99,16.13,8.87
2021-01-24 13:00:00,190.26,0.2,0.69,70.1,0.73,4.08,4.61,2.34
2021-01-24 14:00:00,175.24,0.14,0.46,66.52,0.62,3.12,3.41,1.11
2021-01-24 15:00:00,170.23,0.12,0.4,65.09,0.56,2.95,3.16,0.65
2021-01-24 16:00:00,170.23,0.14,0.49,64.37,0.36,2.3,2.48,0.55
2021-01-24 17:00:00,171.9,0.19,0.83,65.8,0.22,1.66,1.89,0.68
2021-01-24 18:00:00,178.58,0.13,1.3,67.95,0.3,1.73,1.98,0.82
2021-01-24 19:00:00,195.27,0.01,3.43,62.94,0.66,2.0,2.42,1.77
2021-01-24 20:00:00,203.61,0.0,4.54,56.51,0.83,2.0,2.62,2.95
2021-01-24 21:00:00,205.28,0.0,4.67,52.21,0.89,1.98,2.72,3.9
2021-01-24 22:00:00,216.96,0.0,5.74,47.92,1.09,2.17,3.12,5.13
2021-01-24 23:00:00,233.65,0.0,7.8,40.77,1.27,2.45,3.72,6.78
2021-01-25 00:00:00,236.99,0.01,8.57,35.41,1.06,2.55,3.98,8.04
2021-01-25 01:00:00,220.3,0.01,7.03,32.9,0.83,2.66,4.18,8.74
2021-01-25 02:00:00,198.6,0.0,4.58,33.62,0.64,2.96,4.46,8.36
2021-01-25 03:00:00,190.26,0.0,3.17,36.84,0.49,3.28,4.65,7.66
2021-01-25 04:00:00,191.93,0.0,2.53,40.77,0.44,3.49,4.75,6.84
2021-01-25 05:00:00,195.27,0.0,2.53,41.13,0.44,3.61,4.92,6.78
2021-01-25 06:00:00,200.27,0.0,3.0,40.41,0.45,3.68,5.05,6.59
2021-01-25 07:00:00,216.96,0.01,5.18,38.62,0.64,3.72,5.16,6.21
2021-01-25 08:00:00,247.0,0.06,9.25,34.69,0.97,3.79,5.37,5.89
2021-01-25 09:00:00,257.02,1.34,7.97,37.19,1.25,3.84,5.44,5.38
2021-01-25 10:00:00,236.99,1.4,3.94,49.35,1.33,3.97,5.29,4.05
2021-01-25 11:00:00,233.65,1.02,2.79,60.08,1.42,4.56,5.88,3.96
2021-01-25 12:00:00,216.96,0.56,1.74,68.67,1.13,4.27,5.33,3.26
2021-01-25 13:00:00,176.91,0.18,0.53,65.09,0.31,1.55,1.85,0.99
2021-01-25 14:00:00,173.57,0.16,0.47,65.09,0.18,0.91,1.06,0.59
2021-01-25 15:00:00,171.9,0.15,0.47,64.37,0.15,0.8,0.93,0.53
2021-01-25 16:00:00,171.9,0.18,0.58,62.94,0.15,0.72,0.85,0.58
2021-01-25 17:00:00,175.24,0.26,0.98,60.8,0.19,0.68,0.83,0.71
2021-01-25 18:00:00,178.58,0.2,1.5,58.65,0.22,0.66,0.83,0.82
2021-01-25 19:00:00,196.93,0.02,4.03,53.64,0.55,0.83,1.22,1.76
2021-01-25 20:00:00,206.95,0.0,5.01,49.35,0.86,1.04,1.68,2.72
2021-01-25 21:00:00,206.95,0.0,4.88,47.21,1.0,1.17,1.95,3.45
2021-01-25 22:00:00,223.64,0.0,6.6,42.2,1.31,1.44,2.53,4.81
2021-01-25 23:00:00,253.68,0.02,10.28,34.33,1.62,1.83,3.42,6.84
2021-01-26 00:00:00,260.35,0.02,11.48,28.61,1.37,1.96,3.82,8.23
2021-01-26 01:00:00,240.33,0.01,9.25,26.82,1.03,1.92,3.94,9.12
2021-01-26 02:00:00,210.29,0.01,5.83,28.97,0.69,1.78,3.61,8.61
2021-01-26 03:00:00,195.27,0.0,4.16,32.54,0.44,1.69,3.2,7.85
2021-01-26 04:00:00,198.6,0.0,4.07,34.33,0.41,1.7,3.23,7.73
2021-01-26 05:00:00,220.3,0.0,5.23,31.83,0.71,1.87,3.66,8.04
2021-01-26 06:00:00,253.68,0.01,7.37,27.54,1.33,2.55,4.62,8.11
2021-01-26 07:00:00,303.75,0.08,11.82,22.35,2.41,4.37,6.78,7.66
2021-01-26 08:00:00,353.81,0.35,18.17,18.24,3.87,7.45,10.05,6.97
2021-01-26 09:00:00,353.81,2.88,14.57,29.68,5.6,11.63,14.16,5.7
2021-01-26 10:00:00,280.38,1.52,5.36,60.8,8.46,16.27,17.99,2.28
2021-01-26 11:00:00,257.02,0.71,2.66,81.54,9.66,19.62,21.1,1.36
2021-01-26 12:00:00,243.66,0.36,1.5,90.84,9.18,19.68,21.05,1.24
2021-01-26 13:00:00,206.95,0.21,0.79,78.68,4.65,10.37,11.12,0.84
2021-01-26 14:00:00,198.6,0.21,0.76,75.1,2.92,6.82,7.39,0.82
2021-01-26 15:00:00,193.6,0.21,0.77,74.39,2.35,5.4,5.86,0.67
2021-01-26 16:00:00,190.26,0.24,0.92,70.81,1.62,3.31,3.68,0.7
2021-01-26 17:00:00,188.59,0.33,1.41,66.52,0.97,1.75,2.07,0.86
2021-01-26 18:00:00,186.92,0.23,2.04,60.8,0.58,1.02,1.28,1.05
2021-01-27 19:00:00,440.6,0.18,29.47,56.51,3.52,7.34,9.29,7.28
2021-01-27 20:00:00,317.1,0.0,15.42,55.08,2.27,5.41,6.86,4.75
2021-01-27 21:00:00,223.64,0.0,4.28,60.08,0.91,2.81,3.72,2.03
2021-01-27 22:00:00,205.28,0.0,1.48,65.09,0.56,2.45,3.09,0.71
2021-01-27 23:00:00,196.93,0.0,1.39,61.51,0.47,1.9,2.47,0.7
2021-01-28 00:00:00,188.59,0.0,1.24,59.37,0.39,1.63,2.18,0.71
2021-01-28 01:00:00,183.58,0.0,0.98,60.08,0.38,1.68,2.31,0.75
2021-01-28 02:00:00,181.91,0.0,0.79,60.8,0.4,2.0,2.82,0.81
2021-01-28 03:00:00,181.91,0.0,0.74,61.51,0.44,2.41,3.5,0.9
2021-01-28 04:00:00,181.91,0.0,0.77,62.94,0.51,2.87,4.22,1.05
2021-01-28 05:00:00,183.58,0.0,0.89,62.94,0.53,3.08,4.5,1.19
2021-01-28 06:00:00,188.59,0.0,1.19,62.94,0.55,3.05,4.4,1.27
2021-01-28 07:00:00,198.6,0.0,2.34,61.51,0.64,2.85,4.13,1.3
2021-01-28 08:00:00,210.29,0.01,4.11,57.94,0.73,2.78,4.07,1.39
2021-01-28 09:00:00,211.95,0.27,4.24,56.51,0.75,2.86,4.2,1.44
2021-01-28 10:00:00,198.6,0.42,2.79,58.65,0.64,2.65,3.89,1.27
2021-01-28 11:00:00,191.93,0.31,2.06,61.51,0.57,2.42,3.5,1.16
2021-01-28 12:00:00,188.59,0.2,1.54,62.94,0.52,2.37,3.35,1.08
2021-01-28 13:00:00,193.6,0.17,0.93,67.95,0.77,3.07,3.82,0.68
2021-01-28 14:00:00,201.94,0.17,0.8,72.24,1.06,4.15,4.89,0.55
2021-01-28 15:00:00,201.94,0.18,0.77,74.39,1.1,4.62,5.39,0.53
2021-01-28 16:00:00,205.28,0.21,1.01,76.53,1.25,5.4,6.22,0.54
2021-01-28 17:00:00,208.62,0.22,1.46,75.82,1.31,5.83,6.68,0.52
2021-01-28 18:00:00,201.94,0.14,1.84,71.53,1.12,5.13,5.99,0.55
2021-01-28 19:00:00,195.27,0.01,2.53,63.66,0.88,3.51,4.48,0.96
2021-01-28 20:00:00,188.59,0.0,3.09,57.22,0.63,2.19,3.44,1.38
2021-01-28 21:00:00,188.59,0.0,3.09,57.22,0.61,2.52,4.19,1.5
2021-01-28 22:00:00,188.59,0.0,2.7,58.65,0.58,3.04,4.99,1.5
2021-01-28 23:00:00,188.59,0.0,2.74,57.22,0.57,3.29,5.3,1.58
2021-01-29 00:00:00,185.25,0.0,2.61,55.79,0.5,3.19,5.03,1.6
2021-01-29 01:00:00,185.25,0.0,2.42,54.36,0.47,3.05,4.77,1.81
2021-01-29 02:00:00,183.58,0.0,2.12,53.64,0.41,2.9,4.56,1.93
2021-01-29 03:00:00,183.58,0.0,1.78,52.93,0.37,2.72,4.27,1.88
2021-01-29 04:00:00,183.58,0.0,1.71,52.21,0.39,2.56,4.07,2.06
2021-01-29 05:00:00,186.92,0.0,1.99,50.07,0.42,2.43,3.92,2.19
2021-01-29 06:00:00,196.93,0.0,2.91,48.64,0.48,2.32,3.79,2.22
2021-01-29 07:00:00,226.97,0.01,6.43,44.35,0.76,2.32,3.88,2.25
2021-01-29 08:00:00,287.06,0.07,13.2,36.48,1.15,2.37,4.05,2.57
2021-01-29 09:00:00,310.42,1.98,13.2,36.48,1.37,2.33,4.01,2.88
2021-01-29 10:00:00,230.31,1.62,4.97,50.07,1.01,1.65,2.7,1.96
2021-01-29 11:00:00,211.95,1.17,3.09,57.22,0.97,1.57,2.38,1.81
2021-01-29 12:00:00,206.95,0.8,2.34,65.8,0.98,1.96,2.66,1.74
2021-01-29 13:00:00,208.62,0.56,1.91,73.67,1.01,3.14,3.74,1.43
2021-01-29 14:00:00,213.62,0.44,1.78,81.54,1.12,4.65,5.28,1.33
2021-01-29 15:00:00,213.62,0.35,1.63,86.55,1.15,5.76,6.44,1.38
2021-01-29 16:00:00,220.3,0.4,1.76,91.55,1.19,6.78,7.49,1.52
2021-01-29 17:00:00,236.99,0.5,2.87,94.41,1.33,7.31,8.08,1.77
2021-01-29 18:00:00,250.34,0.35,4.54,92.98,1.49,7.66,8.55,2.09
2021-01-29 19:00:00,347.14,0.05,17.65,72.96,2.47,8.39,9.98,4.88
2021-01-29 20:00:00,447.27,0.0,31.87,47.92,3.67,9.6,12.33,8.61
2021-01-29 21:00:00,440.6,0.01,32.9,34.69,3.87,10.28,13.94,10.39
2021-01-29 22:00:00,390.53,0.02,28.1,29.68,3.4,10.37,14.73,10.77
2021-01-29 23:00:00,383.85,0.04,25.36,26.82,2.95,10.3,14.68,10.89
2021-01-30 00:00:00,380.52,0.03,22.62,26.46,2.35,10.06,14.12,11.65
2021-01-30 01:00:00,330.45,0.01,15.94,29.33,1.67,9.53,13.01,11.91
2021-01-30 02:00:00,283.72,0.0,11.31,30.76,1.21,9.28,12.35,11.78
2021-01-30 03:00:00,270.37,0.0,9.43,31.11,1.07,9.42,12.37,11.91
2021-01-30 04:00:00,273.71,0.0,9.08,28.25,1.06,9.81,12.97,12.67
2021-01-30 05:00:00,280.38,0.02,9.85,22.35,1.0,10.31,13.97,14.06
2021-01-30 06:00:00,293.73,0.09,11.82,16.09,0.98,10.89,15.14,14.69
2021-01-30 07:00:00,347.14,1.03,18.17,7.6,1.45,11.58,16.53,14.57
2021-01-30 08:00:00,473.98,7.82,23.99,1.07,2.15,12.34,17.82,14.82
2021-01-30 09:00:00,534.06,15.65,20.91,8.05,2.41,12.68,18.06,14.95
2021-01-30 10:00:00,300.41,3.63,7.97,39.34,1.36,11.93,14.83,8.99
2021-01-30 11:00:00,270.37,1.98,4.8,57.94,1.25,13.02,15.58,7.54
2021-01-30 12:00:00,253.68,0.86,2.79,78.68,1.21,14.53,16.65,5.95
2021-01-30 13:00:00,216.96,0.22,0.88,86.55,1.1,12.33,13.27,1.65
2021-01-30 14:00:00,210.29,0.19,0.78,87.26,1.07,10.93,11.58,0.88
2021-01-30 15:00:00,206.95,0.2,0.85,87.26,0.97,9.75,10.3,0.8
2021-01-30 16:00:00,206.95,0.29,1.3,87.26,0.92,8.67,9.16,0.97
2021-01-30 17:00:00,213.62,0.48,2.55,84.4,0.92,7.87,8.38,1.43
2021-01-30 18:00:00,220.3,0.41,4.28,78.68,0.95,7.0,7.54,1.82
2021-01-30 19:00:00,343.8,0.09,20.22,52.21,2.24,7.35,8.8,6.46
2021-01-30 20:00:00,460.63,0.04,34.27,27.18,3.87,8.67,11.6,11.78
2021-01-30 21:00:00,453.95,0.11,33.24,18.77,4.29,9.71,13.77,14.69
2021-01-30 22:00:00,387.19,0.1,26.05,18.77,3.73,10.27,15.03,14.69
2021-01-30 23:00:00,380.52,0.19,25.02,15.56,3.28,10.46,15.69,14.82
2021-01-31 00:00:00,410.56,0.4,27.76,9.48,2.8,10.58,16.16,15.96
2021-01-31 01:00:00,420.57,0.42,27.08,6.17,2.24,10.44,16.02,16.72
2021-01-31 02:00:00,403.88,0.38,24.68,4.78,1.83,10.67,16.6,17.48
2021-01-31 03:00:00,383.85,0.3,22.28,5.05,1.74,11.32,17.88,18.75
2021-01-31 04:00:00,360.49,0.16,19.54,7.51,1.71,12.02,19.05,20.77
2021-01-31 05:00:00,333.79,0.12,16.11,10.55,1.34,12.29,18.99,19.51
2021-01-31 06:00:00,313.76,0.14,13.54,13.59,1.16,12.35,17.7,16.97
2021-01-31 07:00:00,297.07,0.03,11.31,29.68,1.33,12.46,15.52,13.68
2021-01-31 08:00:00,353.81,0.15,17.31,25.75,1.68,12.57,15.31,10.64
2021-01-31 09:00:00,400.54,3.86,17.48,24.68,2.03,12.97,15.9,9.63
2021-01-31 10:00:00,350.48,4.41,10.45,42.92,2.12,13.12,15.64,7.03
2021-01-31 11:00:00,283.72,2.18,6.17,68.67,1.89,12.23,14.11,4.5
2021-01-31 12:00:00,240.33,0.94,3.38,88.69,1.46,11.35,12.79,3.14
2021-01-31 13:00:00,200.27,0.19,0.8,90.12,0.72,8.03,8.92,1.05
2021-01-31 14:00:00,196.93,0.15,0.63,89.41,0.58,7.16,7.94,0.78
2021-01-31 15:00:00,193.6,0.14,0.62,87.98,0.54,6.77,7.52,0.72
2021-01-31 16:00:00,193.6,0.16,0.76,86.55,0.53,6.49,7.22,0.73
2021-01-31 17:00:00,193.6,0.17,1.03,85.12,0.52,6.17,6.93,0.78
2021-01-31 18:00:00,191.93,0.11,1.32,80.82,0.51,5.74,6.51,0.8
2021-01-31 19:00:00,193.6,0.01,1.8,73.67,0.54,5.33,6.19,0.97
2021-01-31 20:00:00,191.93,0.0,1.82,67.23,0.57,5.55,6.59,1.01
2021-01-31 21:00:00,188.59,0.0,1.63,62.23,0.59,5.47,6.46,0.97
2021-01-31 22:00:00,183.58,0.0,1.31,60.08,0.52,4.86,5.87,0.95
2021-01-31 23:00:00,181.91,0.0,1.21,58.65,0.45,4.82,5.97,0.98
2021-02-01 00:00:00,180.24,0.0,1.04,57.94,0.37,4.08,5.1,0.96
2021-02-01 01:00:00,185.25,0.0,1.46,55.79,0.38,3.49,4.41,1.63
2021-02-01 02:00:00,191.93,0.0,1.82,52.21,0.44,3.28,4.27,2.38
2021-02-01 03:00:00,196.93,0.0,2.1,48.64,0.57,3.09,4.19,2.95
2021-02-01 04:00:00,201.94,0.0,2.64,45.42,0.78,3.01,4.28,3.55
2021-02-01 05:00:00,200.27,0.0,2.7,45.78,0.93,2.64,3.64,2.63
2021-02-01 06:00:00,196.93,0.0,2.36,50.07,1.01,2.13,2.67,1.57
2021-02-01 07:00:00,191.93,0.0,1.86,60.08,0.82,1.52,1.81,0.82
2021-02-01 08:00:00,193.6,0.0,2.87,70.81,0.63,1.27,1.71,0.96
2021-02-01 09:00:00,190.26,0.23,2.91,76.53,0.58,1.48,2.22,1.08
2021-02-01 10:00:00,181.91,0.42,1.91,80.82,0.51,1.72,2.78,1.06
2021-02-01 11:00:00,176.91,0.35,1.32,84.4,0.46,1.91,3.14,1.06
2021-02-01 12:00:00,175.24,0.26,0.94,87.98,0.43,2.2,3.6,1.05
2021-02-01 13:00:00,175.24,0.2,0.73,84.4,0.34,2.06,3.17,0.83
2021-02-01 14:00:00,176.91,0.2,0.7,82.97,0.32,2.1,3.14,0.75
2021-02-01 15:00:00,176.91,0.18,0.68,82.97,0.32,2.29,3.41,0.72
2021-02-01 16:00:00,178.58,0.21,0.86,82.97,0.37,2.66,3.78,0.73
2021-02-01 17:00:00,180.24,0.25,1.23,81.54,0.41,2.63,3.69,0.8
2021-02-01 18:00:00,181.91,0.17,1.69,80.11,0.43,2.31,3.31,0.86
2021-02-01 19:00:00,185.25,0.02,2.53,77.96,0.58,2.16,3.17,1.19
2021-02-01 20:00:00,190.26,0.0,3.09,75.82,0.69,2.19,3.19,1.54
2021-02-01 21:00:00,190.26,0.0,3.13,72.96,0.66,2.22,3.14,1.76
2021-02-01 22:00:00,190.26,0.0,2.91,70.1,0.66,2.34,3.24,1.9
2021-02-01 23:00:00,193.6,0.0,3.26,66.52,0.73,2.54,3.47,2.19
2021-02-02 00:00:00,193.6,0.0,3.3,62.94,0.78,2.69,3.63,2.44
2021-02-02 01:00:00,193.6,0.0,3.13,60.8,0.84,2.88,3.88,2.88
2021-02-02 02:00:00,191.93,0.0,2.87,59.37,0.75,3.11,4.21,3.36
2021-02-02 03:00:00,190.26,0.0,2.55,58.65,0.6,3.34,4.49,3.48
2021-02-02 04:00:00,193.6,0.0,2.55,56.51,0.57,3.59,4.9,3.96
2021-02-02 05:00:00,198.6,0.0,3.0,52.21,0.59,3.88,5.42,4.31
2021-02-02 06:00:00,210.29,0.0,4.16,47.21,0.66,4.2,5.97,4.24
2021-02-02 07:00:00,250.34,0.02,8.31,40.41,1.01,4.69,6.81,4.18
2021-02-02 08:00:00,327.11,0.11,16.79,29.33,1.58,5.18,7.71,5.32
2021-02-02 09:00:00,393.87,1.34,21.94,23.25,2.15,5.55,8.39,6.78
2021-02-02 10:00:00,313.76,1.84,12.51,38.27,1.94,4.38,6.49,4.94
2021-02-02 11:00:00,270.37,1.96,8.31,48.64,1.91,3.71,5.56,4.31
2021-02-02 12:00:00,253.68,1.96,6.26,58.65,2.0,3.58,5.3,4.24
2021-02-02 13:00:00,223.64,0.95,3.0,76.53,1.28,4.69,6.27,2.38
2021-02-02 14:00:00,208.62,0.5,1.91,85.12,0.97,5.59,7.32,1.9
2021-02-02 15:00:00,193.6,0.33,1.39,84.4,0.72,5.23,6.88,1.69
2021-02-02 16:00:00,188.59,0.33,1.54,81.54,0.6,4.52,5.9,1.6
2021-02-02 17:00:00,196.93,0.45,2.57,80.11,0.66,4.19,5.44,1.74
2021-02-02 18:00:00,203.61,0.36,3.81,77.25,0.74,3.97,5.15,1.85
2021-02-02 19:00:00,277.04,0.1,12.51,62.94,1.7,4.49,6.27,4.05
2021-02-02 20:00:00,330.45,0.0,17.31,50.07,2.83,5.19,7.79,6.21
2021-02-02 21:00:00,327.11,0.0,15.42,45.42,3.19,5.51,8.51,7.03
2021-02-02 22:00:00,287.06,0.0,11.48,47.92,2.92,5.96,8.85,6.78
